P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
R9RZN0	R9RZN0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Transmissible gastroenteritis virus	262
A0A0B5JUP3	A0A0B5JUP3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Avian orthoavulavirus 1	2204
A0A0N7G747	A0A0N7G747_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Sudan ebolavirus	2210
A0A097I526	A0A097I526_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
K4MSH4	K4MSH4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Marburg marburgvirus	2331
A6H3H8	A6H3H8_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
K4MSU1	K4MSU1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Marburg marburgvirus	2331
A6H3S5	A6H3S5_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A0A2R4KV80	A0A2R4KV80_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Alagoas vesiculovirus	165
A6H373	A6H373_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A6H3M7	A6H3M7_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A0A2S1CVU9	A0A2S1CVU9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Avian orthoavulavirus 1	2204
A0A4Y5QQU4	A0A4Y5QQU4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Avian orthoavulavirus 1	2204
Q102W6	Q102W6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Avian orthoavulavirus 1	2204
A0A344X4N2	A0A344X4N2_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)	L	Avian orthoavulavirus 1	2101
A0A513RAU4	A0A513RAU4_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Murine coronavirus	228
Q6W359	Q6W359_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Human enteric coronavirus 4408	230
A0A1C7AJR2	A0A1C7AJR2_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)	L	Rabies lyssavirus	2127
A0A1S6QBI1	A0A1S6QBI1_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)	L	Rabies lyssavirus	2128
A0A5J6EGM7	A0A5J6EGM7_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)		Rabies lyssavirus	2127
Q7T713	Q7T713_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Transmissible gastroenteritis virus	262
G4RJ78	G4RJ78_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
Q6Q326	Q6Q326_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Avian orthoavulavirus 1	2204
Q8JJI2	Q8JJI2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Measles morbillivirus	2183
Q6TBR9	Q6TBR9_SVCV	unreviewed	Phosphoprotein (Protein M1)	P	Spring viremia of carp virus (Rhabdovirus carpia)	309
A0A5B9MSV4	A0A5B9MSV4_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase)		Human parainfluenza virus 4a	2279
A0FCR4	A0FCR4_SVCV	unreviewed	Phosphoprotein (Protein M1)	P	Spring viremia of carp virus (Rhabdovirus carpia)	309
A0A023PHE9	A0A023PHE9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L AZ69_44284gpL AZ69_44290gpL	Human respirovirus 3	2233
A0A126CQX0	A0A126CQX0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps virus genotype C	2261
A0A7S6K9A8	A0A7S6K9A8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0K1NXJ3	A0A0K1NXJ3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0D5W9E6	A0A0D5W9E6_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)		Zaire ebolavirus	2211
A0A0E3TNR6	A0A0E3TNR6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0U4EGI7	A0A0U4EGI7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0D5W887	A0A0D5W887_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Zaire ebolavirus	2212
A0A0E3TLL4	A0A0E3TLL4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0U4DDR3	A0A0U4DDR3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0K1NXE4	A0A0K1NXE4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0F6SKM7	A0A0F6SKM7_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Duck coronavirus	235
A0A0U4E4R4	A0A0U4E4R4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A3Q8HPP4	A0A3Q8HPP4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6GGB4	A0A7S6GGB4_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)	L	Zaire ebolavirus	2153
A0A4Y5T9Q8	A0A4Y5T9Q8_9VIRU	unreviewed	Bro-N protein (Fragment)	BroN	Apis mellifera filamentous virus	168
A0A181C4Y0	A0A181C4Y0_9VIRU	unreviewed	Nucleocapsid protein (Nucleoprotein) (Fragment)	N protein	Fermo virus	86
A0A7T1WX81	A0A7T1WX81_9RHAB	unreviewed	Phosphoprotein (Protein M1)		Vesicular stomatitis virus	274
D2CG86	D2CG86_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	NS	Vesicular stomatitis virus	162
A6H437	A6H437_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A0A7T1TFK6	A0A7T1TFK6_9RHAB	unreviewed	Phosphoprotein (Protein M1)		Vesicular stomatitis virus	274
K4MQB3	K4MQB3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Marburg marburgvirus	2331
A6H3P7	A6H3P7_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
Q89046	Q89046_9RHAB	unreviewed	Phosphoprotein (Protein M1)		Vesicular stomatitis virus	274
A6H371	A6H371_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
K4MSW2	K4MSW2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Marburg marburgvirus	2331
A0A0U1WJZ9	A0A0U1WJZ9_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	226
A0A023PHA6	A0A023PHA6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L AZ69_44277gpL AZ69_44300gpL AZ69_44311gpL AZ69_44427gpL AZ69_44453gpL AZ69_44479gpL	Human respirovirus 3	2233
T2B458	T2B458_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
M4I8Z0	M4I8Z0_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	226
A0A2H4TFI6	A0A2H4TFI6_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)	L	European bat 1 lyssavirus	2127
A0A088NCG6	A0A088NCG6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	264
A0A5K1UP61	A0A5K1UP61_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	262
A0A3S7SMC5	A0A3S7SMC5_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)	L	Zaire ebolavirus	2180
A0A0U4DI09	A0A0U4DI09_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6KBV7	A0A7S6KBV7_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)	L	Zaire ebolavirus	2129
A0A7S6K9I8	A0A7S6K9I8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0H3VUZ4	A0A0H3VUZ4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0U4D1D6	A0A0U4D1D6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6K4G8	A0A7S6K4G8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A0K1NZ37	A0A0K1NZ37_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6K694	A0A7S6K694_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6K6I7	A0A7S6K6I7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A7S6K6N7	A0A7S6K6N7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Zaire ebolavirus	2212
A0A514C923	A0A514C923_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine deltacoronavirus	217
A6H3J8	A6H3J8_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A0A2R4KV94	A0A2R4KV94_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Alagoas vesiculovirus	165
A6H3Y5	A6H3Y5_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
Q89051	Q89051_9RHAB	unreviewed	Phosphoprotein (Protein M1)		Vesicular stomatitis virus	274
A6H3T7	A6H3T7_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A6H3M0	A6H3M0_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Vesicular stomatitis virus	140
A0A8F6C6E5	A0A8F6C6E5_9VIRU	unreviewed	N protein		Puumala orthohantavirus	212
A0A346TKQ1	A0A346TKQ1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Human respirovirus 3	2258
B7SFW3	B7SFW3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Avian orthoavulavirus 1	2204
A0A140ES76	A0A140ES76_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine deltacoronavirus	217
A0A4D6CK09	A0A4D6CK09_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Alphacoronavirus 1	123
A0A126CMY6	A0A126CMY6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps virus genotype C	2261
